Epoch,Train_Accuracy,Val_Accuracy,img_sequence_window_size,stride,Learning_Rate,Reshuffle,Dropout1,Dropout2,Dropout3,Dropout4,Regularization_Constant,Batch_Size,dense_neurons1,dense_neurons2,no_of_samples,epochs,vgg_layers,other_param,no_of_nonslip_data,slip_instant_labels,max_labels,min_trim_value,tp,tn,fp,fn,tpr,fnr,f1
1,0.0,0.0,8,1,1e-05,False,0.5,0.5,0.5,0.5,0.001,4,64,8,50,40,19,additional cnn + global average,2000,0.0003,0.02,0.00029,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.5365561842918396,0.6019561290740967,8,1,1e-05,False,0.5,0.5,0.5,0.5,0.001,4,64,8,50,40,19,additional cnn + global average,2000,0.0003,0.02,0.00029,1.0416666269302368,1.1038250923156738,0.8954917788505554,0.9576502442359924,0.5210112723765584,0.4789887276234416,0.5365561983164818
