Epoch,Train_Accuracy,Val_Accuracy,Sequence_of_Image,Learning_Rate,Reshuffle,Dropout1,Dropout2,Dropout3,Dropout4,Regularization_Constant,Batch_Size,dense_neurons1,dense_neurons2,no_of_samples,epochs,vgg_layers,other_param,no_of_nonslip_data,slip_instant_labels,max_labels,tp,tn,fp,fn,tpr,fnr,f1
1,0.0,0.0,8,1e-05,False,0.5,0.5,0.5,0.5,0.001,4,64,8,4559,40,19,additional cnn + global average,200,0.0001,0.005,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.5157394409179688,0.5163142085075378,8,1e-05,False,0.5,0.5,0.5,0.5,0.001,4,64,8,4559,40,19,additional cnn + global average,200,0.0001,0.005,1.6645861864089966,0.3983491361141205,1.5381797552108765,0.3988415002822876,0.8067092426573805,0.19329075734261944,0.5157394292380542
2,0.537975549697876,0.5362460017204285,8,1e-05,False,0.5,0.5,0.5,0.5,0.001,4,64,8,4559,40,19,additional cnn + global average,200,0.0001,0.005,1.7266961336135864,0.4251828193664551,1.5113459825515747,0.33673158288002014,0.836809605595378,0.16319039440462196,0.5379755862532581
3,0.5770897269248962,0.5517048835754395,8,1e-05,False,0.5,0.5,0.5,0.5,0.001,4,64,8,4559,40,19,additional cnn + global average,200,0.0001,0.005,1.5471291542053223,0.7612048387527466,1.1753239631652832,0.5162985920906067,0.7497859602705172,0.2502140397294828,0.5770897671347892
4,0.6564874649047852,0.5527059435844421,8,1e-05,False,0.5,0.5,0.5,0.5,0.001,4,64,8,4559,40,19,additional cnn + global average,200,0.0001,0.005,1.4802982807159424,1.1456230878829956,0.790905773639679,0.5831294059753418,0.7173977020195981,0.282602297980402,0.6564874735380443
5,0.7394512295722961,0.5581038594245911,8,1e-05,False,0.5,0.5,0.5,0.5,0.001,4,64,8,4559,40,19,additional cnn + global average,200,0.0001,0.005,1.3549344539642334,1.6028382778167725,0.3336905241012573,0.7084932327270508,0.656642567463499,0.3433574325365009,0.7394512265830547
6,0.7839488387107849,0.5523511171340942,8,1e-05,False,0.5,0.5,0.5,0.5,0.001,4,64,8,4559,40,19,additional cnn + global average,200,0.0001,0.005,1.4235609769821167,1.712200403213501,0.2243284285068512,0.6398667693138123,0.6899010539804746,0.3100989460195254,0.7839488552025112
7,0.8101420402526855,0.5565199851989746,8,1e-05,False,0.5,0.5,0.5,0.5,0.001,4,64,8,4559,40,19,additional cnn + global average,200,0.0001,0.005,1.486018419265747,1.7545145750045776,0.1820143312215805,0.5774093270301819,0.7201698348455899,0.27983016515441006,0.8101420279709971
