Epoch,Train_Accuracy,Val_Accuracy,img_sequence_window_size,stride,Learning_Rate,Reshuffle,Dropout1,Dropout2,Dropout3,Dropout4,Regularization_Constant,Batch_Size,dense_neurons1,dense_neurons2,no_of_samples,epochs,vgg_layers,other_param,no_of_nonslip_data,slip_instant_labels,max_labels,min_trim_value,tp,tn,fp,fn,tpr,fnr,f1,elapsed_time
1,0.0,0.0,8,1,3e-05,False,0.5,0.5,0.5,0.5,0.001,2,64,8,28589,40,19,additional cnn + global average,2000,0.0003,0.02,7e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5109381675720215
1,0.5966494679450989,0.5868055820465088,8,1,3e-05,False,0.5,0.5,0.5,0.5,0.001,2,64,8,28589,40,19,additional cnn + global average,2000,0.0003,0.02,7e-06,0.6623711585998535,0.530927836894989,0.469072163105011,0.33762887120246887,0.6623711388596553,0.3376288611403447,0.596649488856651,37.59268140792847
2,0.75,0.5,8,1,3e-05,False,0.5,0.5,0.5,0.5,0.001,2,64,8,28589,40,19,additional cnn + global average,2000,0.0003,0.02,7e-06,0.8092783689498901,0.6907216310501099,0.30927833914756775,0.19072164595127106,0.8092783568907029,0.19072164310929712,0.7500000055879354,75.62982320785522
