Epoch,Train_Accuracy,Val_Accuracy,img_sequence_window_size,stride,Learning_Rate,Reshuffle,Dropout1,Dropout2,Dropout3,Dropout4,Regularization_Constant,Batch_Size,dense_neurons1,dense_neurons2,no_of_samples,epochs,vgg_layers,other_param,no_of_nonslip_data,slip_instant_labels,max_labels,min_trim_value,tp,tn,fp,fn,tpr,fnr,f1,elapsed_time
1,0.0,0.0,8,1,3e-05,False,0.5,0.5,0.5,0.5,0.001,2,64,8,28589,40,19,additional cnn + global average,2000,0.0003,0.02,7e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5071649551391602
1,0.5708763003349304,0.5,8,1,3e-05,False,0.5,0.5,0.5,0.5,0.001,2,64,8,28589,40,19,additional cnn + global average,2000,0.0003,0.02,7e-06,0.6391752362251282,0.5025773048400879,0.4974226951599121,0.36082473397254944,0.6391752552740352,0.3608247447259648,0.5708762790393275,37.89876127243042
2,0.7242268323898315,0.5,8,1,3e-05,False,0.5,0.5,0.5,0.5,0.001,2,64,8,28589,40,19,additional cnn + global average,2000,0.0003,0.02,7e-06,0.7628865838050842,0.6855670213699341,0.3144329786300659,0.23711340129375458,0.7628865951729804,0.23711340482701965,0.7242268079834193,73.64977693557739
