Epoch,Train_Accuracy,Val_Accuracy,img_sequence_window_size,stride,Learning_Rate,Reshuffle,Dropout1,Dropout2,Dropout3,Dropout4,Regularization_Constant,Batch_Size,dense_neurons1,dense_neurons2,no_of_samples,epochs,vgg_layers,other_param,no_of_nonslip_data,slip_instant_labels,max_labels,min_trim_value,tp,tn,fp,fn,tpr,fnr,f1
1,0.0,0.0,8,1,3e-05,False,0.5,0.5,0.5,0.5,0.001,4,64,8,9655,40,19,additional cnn + global average,2000,0.0003,0.02,7e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.7498072385787964,0.7099975943565369,8,1,3e-05,False,0.5,0.5,0.5,0.5,0.001,4,64,8,9655,40,19,additional cnn + global average,2000,0.0003,0.02,7e-06,1.5980634689331055,1.4011656045913696,0.5988344550132751,0.4019365906715393,0.799031710653552,0.2009682893464479,0.7498072460351215
2,0.8756797909736633,0.7003702521324158,8,1,3e-05,False,0.5,0.5,0.5,0.5,0.001,4,64,8,9655,40,19,additional cnn + global average,2000,0.0003,0.02,7e-06,1.7859797477722168,1.7167394161224365,0.28326061367988586,0.21402031183242798,0.8929898472729371,0.10701015272706292,0.8756797714006952
