Epoch,Train_Accuracy,Val_Accuracy,img_sequence_window_size,stride,Learning_Rate,Reshuffle,Dropout1,Dropout2,Dropout3,Dropout4,Regularization_Constant,Batch_Size,dense_neurons1,dense_neurons2,no_of_samples,epochs,vgg_layers,other_param,no_of_nonslip_data,slip_instant_labels,max_labels,min_trim_value,tp,tn,fp,fn,tpr,fnr,f1
1,0.0,0.0,8,1,5e-05,False,0.5,0.5,0.5,0.5,0.001,4,64,8,9655,40,19,additional cnn + global average,2000,0.0003,0.02,7e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.7652461528778076,0.6950549483299255,8,1,5e-05,False,0.5,0.5,0.5,0.5,0.001,4,64,8,9655,40,19,additional cnn + global average,2000,0.0003,0.02,7e-06,1.5513877868652344,1.509596824645996,0.4904032349586487,0.44861215353012085,0.7756939165500973,0.22430608344990263,0.7652461528778076
2,0.8882396221160889,0.6730411052703857,8,1,5e-05,False,0.5,0.5,0.5,0.5,0.001,4,64,8,9655,40,19,additional cnn + global average,2000,0.0003,0.02,7e-06,1.8107426166534424,1.7422159910202026,0.25778403878211975,0.18925735354423523,0.9053713218178052,0.09462867818219481,0.8882396519184113
