Epoch,Train_Accuracy,Val_Accuracy,Sequence_of_Image,Learning_Rate,Reshuffle,Dropout1,Dropout2,Dropout3,Dropout4,Regularization_Constant,Batch_Size,dense_neurons1,dense_neurons2,no_of_samples,epochs,vgg_layers,other_param
1,0.5390404462814331,0.5610560774803162,5,3e-05,False,0.5,0.5,0.5,0.5,0.001,4,64,8,10,5,7,additional cnn + global average
2,0.5813734531402588,0.5610560774803162,5,3e-05,False,0.5,0.5,0.5,0.5,0.001,4,64,8,10,5,7,additional cnn + global average
3,0.601128876209259,0.5610560774803162,5,3e-05,False,0.5,0.5,0.5,0.5,0.001,4,64,8,10,5,7,additional cnn + global average
4,0.5682032108306885,0.5610560774803162,5,3e-05,False,0.5,0.5,0.5,0.5,0.001,4,64,8,10,5,7,additional cnn + global average
5,0.5973659157752991,0.5610560774803162,5,3e-05,False,0.5,0.5,0.5,0.5,0.001,4,64,8,10,5,7,additional cnn + global average
